Student ID,Name,Faculty,Advisor's Name,Email,Phone Number,Date of Birth,Gender,Address,Semesters,GPA,Scholarship Status / Tuition Fees,Clubs Attending
20240076,Park Hyunjin,IBT,Jung Hoseok,hyunjin8@inha.edu,010-1783-7583,2005-10-20,M,"49 Myeongdong-Ro, Bupyeong-Gu, Incheon 126366",2,3.35,Full Tuition Fee,0
20240077,Kang Seoyeon,IBT,Park Jimin,seoyeon22@inha.edu,010-6887-2395,2001-11-08,F,"8 Cheongun-Ro, Bupyeong-Gu, Incheon 127981",2,2.51,100%,Rock Climbing
20240078,Park Hyunjin,IBT,Park Jimin,hyunjin78@inha.edu,010-3605-3262,1999-05-17,M,"46 Geumgang-Ro, Namdong-Gu, Incheon 120057",2,4.35,Full Tuition Fee,Drama Club
20240079,Choi Soojin,IBT,Kang Daehyun,soojin55@inha.edu,010-6987-7946,1997-02-01,F,"14 Jungang-Ro, Gyeyang-Gu, Incheon 123705",2,4.45,50%,Music Society
20240080,Yamada Taro,KLC,Choi Minseo,taro28@inha.edu,010-9388-4160,2003-09-10,M,"75 Jungang-Ro, Yeonsu-Gu, Incheon 123061",2,3.41,Full Tuition Fee,Music Society
20240081,Ruslan Bakyt,KLC,Jung Hoseok,bakyt57@inha.edu,010-7099-4813,1997-11-05,M,"86 Myeongdong-Ro, Gyeyang-Gu, Incheon 120161",2,4.28,Full Tuition Fee,0
20240082,Park Hyunjin,IBT,Jung Hoseok,hyunjin54@inha.edu,010-2340-9694,1998-04-13,M,"3 Cheongun-Ro, Bupyeong-Gu, Incheon 127366",2,2.86,25%,Skating
20240083,Choi Soojin,IBT,Park Jimin,soojin82@inha.edu,010-1770-6936,2000-10-02,F,"12 Myeongdong-Ro, Bupyeong-Gu, Incheon 127073",2,2.75,50%,Debate Team
20240084,Aung Kyaw,KLC,Lee Hana,kyaw61@inha.edu,010-1800-2258,1999-05-01,M,"60 Cheongun-Ro, Gyeyang-Gu, Incheon 122446",2,3.71,Full Tuition Fee,Kayaking
20240085,Jung Donghyun,IBT,Jung Hoseok,donghyun79@inha.edu,010-1722-8438,1995-08-14,M,"9 Jungang-Ro, Gyeyang-Gu, Incheon 126725",2,2.21,100%,Music Society
20240086,Ziyoda,ISE,Choi Minseo,ziyoda11@inha.edu,010-1144-4193,1998-04-06,F,"68 Myeongdong-Ro, Seo-Gu, Incheon 128042",2,3.15,25%,Music Society
20240087,Lee Jisoo,IBT,Jung Eunji,jisoo34@inha.edu,010-9593-1498,1999-01-25,F,"72 Cheongun-Ro, Gyeyang-Gu, Incheon 120292",2,3.92,25%,Kayaking
20240088,Choi Soojin,IBT,Choi Minseo,soojin14@inha.edu,010-2572-8666,2001-12-23,F,"37 Myeongdong-Ro, Namdong-Gu, Incheon 124111",2,3.98,Full Tuition Fee,Game Programming
20240089,Tanaka Haruka,KLC,Jung Eunji,haruka57@inha.edu,010-1760-1554,2005-03-01,F,"63 Myeongdong-Ro, Gyeyang-Gu, Incheon 122175",2,4.06,100%,Dance Club
20240000,Shohjahon,ISE,Kang Daehyun,shohjahon94@inha.edu,010-2805-9439,1995-08-16,M,"24 Geumgang-Ro, Namdong-Gu, Incheon 120086",1,0.0,Full Tuition Fee,Skating
20240001,Aibek Temir,KLC,Lee Hana,temir20@inha.edu,010-3336-6978,2000-05-01,M,"96 Jungang-Ro, Bupyeong-Gu, Incheon 121755",1,0.0,50%,Rock Climbing
20240002,Park Hyunjin,IBT,Lee Hana,hyunjin92@inha.edu,010-7229-1240,1997-06-26,M,"16 Cheongun-Ro, Yeonsu-Gu, Incheon 128129",1,0.0,Full Tuition Fee,Skating
20240003,Hadi Budi,KLC,Jung Hoseok,budi57@inha.edu,010-3574-9192,1999-05-12,M,"33 Geumgang-Ro, Seo-Gu, Incheon 126462",1,0.0,Full Tuition Fee,0
20240004,Choi Soojin,IBT,Kang Daehyun,soojin85@inha.edu,010-1756-4362,1999-02-05,F,"35 Myeongdong-Ro, Seo-Gu, Incheon 122983",1,0.0,Full Tuition Fee,Kayaking
20240005,Hadi Budi,KLC,Kang Daehyun,budi64@inha.edu,010-5920-6500,1995-04-06,M,"80 Ondang-Ro, Bupyeong-Gu, Incheon 124658",1,0.0,Full Tuition Fee,Dance Club
20240006,Park Hyunjin,IBT,Choi Minseo,hyunjin59@inha.edu,010-6139-1042,2003-09-28,M,"65 Myeongdong-Ro, Gyeyang-Gu, Incheon 123385",1,0.0,Full Tuition Fee,Rock Climbing
20240007,Gulnoza,ISE,Choi Minseo,gulnoza40@inha.edu,010-1984-3817,2002-02-04,F,"46 Myeongdong-Ro, Gyeyang-Gu, Incheon 129731",1,0.0,Full Tuition Fee,Dance Club
20240008,Islom,ISE,Kang Daehyun,islom78@inha.edu,010-7393-7324,2002-04-07,M,"58 Ondang-Ro, Yeonsu-Gu, Incheon 121379",1,0.0,Full Tuition Fee,Skating
20240009,Malika,ISE,Kim Seokjin,malika62@inha.edu,010-7232-9337,1996-06-09,F,"8 Ondang-Ro, Namdong-Gu, Incheon 122246",1,0.0,Full Tuition Fee,Kayaking
20240010,Sarvar,ISE,Jung Hoseok,sarvar56@inha.edu,010-9295-9307,2005-04-17,M,"54 Jungang-Ro, Namdong-Gu, Incheon 121665",1,0.0,Full Tuition Fee,Drama Club
20240011,Park Hyunjin,IBT,Park Jimin,hyunjin55@inha.edu,010-5680-2781,2005-10-17,M,"43 Cheongun-Ro, Gyeyang-Gu, Incheon 123454",1,0.0,25%,Drama Club
20240012,Choi Soojin,IBT,Jung Hoseok,soojin1@inha.edu,010-2823-8466,1999-02-28,F,"91 Myeongdong-Ro, Yeonsu-Gu, Incheon 127594",1,0.0,Full Tuition Fee,Music Society
20240013,Dilnoza,ISE,Kang Daehyun,dilnoza20@inha.edu,010-8150-9376,2002-08-27,F,"90 Ondang-Ro, Namdong-Gu, Incheon 120776",1,0.0,25%,Game Programming
20240014,Hadi Budi,KLC,Lee Hana,budi99@inha.edu,010-6301-3312,1999-08-20,M,"40 Cheongun-Ro, Yeonsu-Gu, Incheon 123022",1,0.0,Full Tuition Fee,Skating
20240015,Madina,ISE,Kim Seokjin,madina40@inha.edu,010-8493-3114,1997-12-14,F,"17 Cheongun-Ro, Bupyeong-Gu, Incheon 122952",1,0.0,25%,0
20240016,Choi Soojin,IBT,Jung Eunji,soojin52@inha.edu,010-2858-3336,1997-01-28,F,"32 Geumgang-Ro, Yeonsu-Gu, Incheon 121444",1,0.0,Full Tuition Fee,Debate Team
20240017,Gulnoza,ISE,Kang Daehyun,gulnoza67@inha.edu,010-1838-4041,2001-02-06,F,"8 Geumgang-Ro, Seo-Gu, Incheon 127691",1,0.0,Full Tuition Fee,Debate Team
20240018,Choi Soojin,IBT,Lee Hana,soojin27@inha.edu,010-5827-1016,1998-10-25,F,"5 Geumgang-Ro, Bupyeong-Gu, Incheon 127735",1,0.0,100%,0
20240019,Kang Seoyeon,IBT,Jung Hoseok,seoyeon46@inha.edu,010-2957-7919,1996-06-07,F,"98 Cheongun-Ro, Seo-Gu, Incheon 124963",1,0.0,50%,Debate Team
20240020,Gulnoza,ISE,Jung Eunji,gulnoza47@inha.edu,010-6098-9194,2002-05-10,F,"70 Ondang-Ro, Bupyeong-Gu, Incheon 123451",1,0.0,Full Tuition Fee,Debate Team
20240021,Ziyoda,ISE,Jung Hoseok,ziyoda51@inha.edu,010-2812-1157,2001-06-24,F,"94 Geumgang-Ro, Bupyeong-Gu, Incheon 124330",1,0.0,Full Tuition Fee,Kayaking
20240022,Thuzar Hnin,KLC,Jung Hoseok,hnin51@inha.edu,010-9399-2836,2005-01-28,F,"13 Geumgang-Ro, Yeonsu-Gu, Incheon 126118",1,0.0,50%,Kayaking
20240023,Choi Soojin,IBT,Park Jimin,soojin45@inha.edu,010-3399-7241,2000-02-08,F,"30 Myeongdong-Ro, Namdong-Gu, Incheon 123559",1,0.0,Full Tuition Fee,Game Programming
20240024,Bekbolot Akyl,KLC,Lee Hana,akyl94@inha.edu,010-9489-8172,1997-04-05,M,"88 Ondang-Ro, Yeonsu-Gu, Incheon 129103",1,0.0,50%,Kayaking
20240025,Malika,ISE,Jung Hoseok,malika20@inha.edu,010-5127-3846,2003-11-11,F,"96 Myeongdong-Ro, Gyeyang-Gu, Incheon 128165",1,0.0,Full Tuition Fee,0
20240026,Lee Jisoo,IBT,Jung Hoseok,jisoo20@inha.edu,010-9976-6464,2005-07-25,F,"35 Jungang-Ro, Gyeyang-Gu, Incheon 120356",1,0.0,25%,Debate Team
20240027,Choi Soojin,IBT,Jung Eunji,soojin34@inha.edu,010-9028-7731,2004-07-03,F,"35 Cheongun-Ro, Gyeyang-Gu, Incheon 128170",1,0.0,25%,Game Programming
20240028,Kim Minho,IBT,Kang Daehyun,minho72@inha.edu,010-2986-1036,1997-08-14,M,"69 Ondang-Ro, Seo-Gu, Incheon 124240",1,0.0,Full Tuition Fee,0
20240029,Shohjahon,ISE,Kim Seokjin,shohjahon66@inha.edu,010-4093-1157,2005-11-18,M,"44 Myeongdong-Ro, Yeonsu-Gu, Incheon 125949",1,0.0,Full Tuition Fee,0
20240030,Kim Minho,IBT,Kang Daehyun,minho44@inha.edu,010-2612-7212,2004-02-10,M,"48 Ondang-Ro, Yeonsu-Gu, Incheon 128351",1,0.0,100%,Debate Team
20240031,Shohjahon,ISE,Choi Minseo,shohjahon53@inha.edu,010-7271-9901,2004-11-23,M,"24 Cheongun-Ro, Bupyeong-Gu, Incheon 129718",1,0.0,100%,0
20240032,Kang Seoyeon,IBT,Jung Hoseok,seoyeon59@inha.edu,010-2535-5928,1996-05-23,F,"33 Geumgang-Ro, Bupyeong-Gu, Incheon 127379",1,0.0,Full Tuition Fee,Dance Club
20240033,Azizbek,ISE,Park Jimin,azizbek71@inha.edu,010-3368-5751,2005-10-04,M,"8 Jungang-Ro, Bupyeong-Gu, Incheon 129602",1,0.0,50%,0
20240034,Choi Soojin,IBT,Jung Hoseok,soojin85@inha.edu,010-5273-1017,1995-12-24,F,"9 Myeongdong-Ro, Yeonsu-Gu, Incheon 124254",1,0.0,Full Tuition Fee,Game Programming
20240035,Kim Minho,IBT,Kang Daehyun,minho94@inha.edu,010-3398-6450,2004-10-09,M,"78 Geumgang-Ro, Seo-Gu, Incheon 127435",1,0.0,Full Tuition Fee,Skating
20240036,Jung Donghyun,IBT,Jung Hoseok,donghyun89@inha.edu,010-3412-8122,2001-08-15,M,"96 Cheongun-Ro, Gyeyang-Gu, Incheon 123499",1,0.0,Full Tuition Fee,Debate Team
20240037,Lee Jisoo,IBT,Choi Minseo,jisoo49@inha.edu,010-2555-5342,1995-04-23,F,"50 Jungang-Ro, Gyeyang-Gu, Incheon 124673",1,0.0,Full Tuition Fee,Drama Club
20240038,Azizbek,ISE,Kim Seokjin,azizbek54@inha.edu,010-8141-9836,2004-08-18,M,"78 Jungang-Ro, Yeonsu-Gu, Incheon 124868",1,0.0,25%,Drama Club
20240039,Kobayashi Riku,KLC,Jung Hoseok,riku78@inha.edu,010-1056-2854,2000-04-01,M,"57 Geumgang-Ro, Namdong-Gu, Incheon 124101",1,0.0,50%,Debate Team
20240040,Ziyoda,ISE,Park Jimin,ziyoda38@inha.edu,010-6529-8606,2001-05-07,F,"13 Myeongdong-Ro, Bupyeong-Gu, Incheon 120918",1,0.0,Full Tuition Fee,Rock Climbing
20240041,Shohjahon,ISE,Kang Daehyun,shohjahon37@inha.edu,010-3692-7095,1996-05-19,M,"74 Myeongdong-Ro, Seo-Gu, Incheon 127077",1,0.0,50%,Rock Climbing
20240042,Min Win,KLC,Jung Hoseok,win81@inha.edu,010-1752-3893,2003-08-17,M,"84 Ondang-Ro, Namdong-Gu, Incheon 126206",1,0.0,Full Tuition Fee,Game Programming
20240043,Dilnoza,ISE,Jung Eunji,dilnoza43@inha.edu,010-6462-3886,2004-02-28,F,"15 Cheongun-Ro, Bupyeong-Gu, Incheon 127093",1,0.0,Full Tuition Fee,Music Society
20240044,Lee Jisoo,IBT,Jung Hoseok,jisoo30@inha.edu,010-2552-7020,1998-03-26,F,"53 Ondang-Ro, Namdong-Gu, Incheon 122065",1,0.0,Full Tuition Fee,0
20240045,Sarvar,ISE,Kim Seokjin,sarvar87@inha.edu,010-4165-6081,2005-04-14,M,"61 Ondang-Ro, Namdong-Gu, Incheon 129414",1,0.0,Full Tuition Fee,Dance Club
20240046,Thuzar Hnin,KLC,Jung Eunji,hnin34@inha.edu,010-9392-7431,2005-08-28,F,"30 Jungang-Ro, Yeonsu-Gu, Incheon 120168",1,0.0,100%,Drama Club
20240047,Kobayashi Riku,KLC,Jung Eunji,riku66@inha.edu,010-9298-7479,1999-11-26,M,"60 Jungang-Ro, Namdong-Gu, Incheon 129761",1,0.0,25%,Kayaking
20240048,Jung Donghyun,IBT,Choi Minseo,donghyun55@inha.edu,010-9072-3678,2005-05-08,M,"4 Cheongun-Ro, Namdong-Gu, Incheon 120294",1,0.0,25%,Drama Club
20240049,Choi Soojin,IBT,Lee Hana,soojin42@inha.edu,010-7287-3071,2002-12-25,F,"70 Myeongdong-Ro, Namdong-Gu, Incheon 127123",1,0.0,Full Tuition Fee,Kayaking
20240050,Islom,ISE,Kang Daehyun,islom49@inha.edu,010-2617-2939,2000-10-28,M,"16 Myeongdong-Ro, Seo-Gu, Incheon 127203",1,0.0,25%,Dance Club
20240051,Ziyoda,ISE,Lee Hana,ziyoda36@inha.edu,010-5066-1017,1999-02-14,F,"39 Cheongun-Ro, Yeonsu-Gu, Incheon 120813",1,0.0,50%,Debate Team
20240052,Kang Seoyeon,IBT,Kang Daehyun,seoyeon78@inha.edu,010-6980-7064,2002-08-05,F,"2 Ondang-Ro, Seo-Gu, Incheon 122945",1,0.0,Full Tuition Fee,Kayaking
20240053,Tanaka Haruka,KLC,Park Jimin,haruka67@inha.edu,010-6200-5009,1999-08-23,F,"23 Ondang-Ro, Gyeyang-Gu, Incheon 127360",1,0.0,Full Tuition Fee,Game Programming
20240054,Gulnoza,ISE,Choi Minseo,gulnoza92@inha.edu,010-5739-3909,1998-08-05,F,"27 Myeongdong-Ro, Seo-Gu, Incheon 123384",1,0.0,Full Tuition Fee,Dance Club
20240055,Min Win,KLC,Kang Daehyun,win38@inha.edu,010-2020-8308,2002-08-05,M,"25 Jungang-Ro, Bupyeong-Gu, Incheon 120541",1,0.0,Full Tuition Fee,Rock Climbing
20240056,Jahongir,ISE,Choi Minseo,jahongir54@inha.edu,010-4164-8251,1998-10-18,M,"34 Ondang-Ro, Gyeyang-Gu, Incheon 124865",1,0.0,Full Tuition Fee,Dance Club
20240057,Lee Jisoo,IBT,Lee Hana,jisoo87@inha.edu,010-1594-1058,1996-01-11,F,"45 Ondang-Ro, Yeonsu-Gu, Incheon 124649",1,0.0,25%,0
20240058,Aung Kyaw,KLC,Lee Hana,kyaw66@inha.edu,010-5997-6103,1995-12-24,M,"76 Geumgang-Ro, Seo-Gu, Incheon 123479",1,0.0,50%,Drama Club
20240059,Meerim Zhumagul,KLC,Jung Hoseok,zhumagul10@inha.edu,010-3855-3356,2005-05-27,F,"22 Ondang-Ro, Bupyeong-Gu, Incheon 126896",1,0.0,50%,Rock Climbing
