Student ID,Name,Faculty,Advisor's Name,Email,Phone Number,Date of Birth,Gender,Address,Semesters,Scholarship Status / Tuition Fees,Clubs Attending,Password,Nationality
20240022,Thuzar Hnin,KLC,Jung Hoseok,hnin51@inha.edu,1093992836,20050128,F,"13 GeumgangRo, YeonsuGu, Incheon 126118",1,50,Kayaking,cL0zCBUbdi,India
20240023,Choi Soojin,IBT,Park Jimin,soojin45@inha.edu,1033997241,20000208,F,"30 MyeongdongRo, NamdongGu, Incheon 123559",1,0,Game Programming,h&r:f(Rbw<,Germany
20240024,Bekbolot Akyl,KLC,Lee Hana,akyl94@inha.edu,1094898172,19970405,M,"88 OndangRo, YeonsuGu, Incheon 129103",1,50,Kayaking,*2k$zuhd&t,Germany
20240025,Malika,ISE,Jung Hoseok,malika20@inha.edu,1051273846,20031111,F,"96 MyeongdongRo, GyeyangGu, Incheon 128165",1,0,0,y4ZC1/e)0V,India
20240026,Lee Jisoo,IBT,Jung Hoseok,jisoo20@inha.edu,1099766464,20050725,F,"35 JungangRo, GyeyangGu, Incheon 120356",1,25,Debate Team,"|7/""Bb';$W",South Korea
20240027,Choi Soojin,IBT,Jung Eunji,soojin34@inha.edu,1090287731,20040703,F,"35 CheongunRo, GyeyangGu, Incheon 128170",1,25,Game Programming,z3492]CEYq,Australia
20240028,Kim Minho,IBT,Kang Daehyun,minho72@inha.edu,1029861036,19970814,M,"69 OndangRo, SeoGu, Incheon 124240",1,0,0,ullQc!C'W>,South Korea
20240029,Shohjahon,ISE,Kim Seokjin,shohjahon66@inha.edu,1040931157,20051118,M,"44 MyeongdongRo, YeonsuGu, Incheon 125949",1,0,0,h3OyZw{0pT,India
20240030,Kim Minho,IBT,Kang Daehyun,minho44@inha.edu,1026127212,20040210,M,"48 OndangRo, YeonsuGu, Incheon 128351",1,100,Debate Team,Vv(eRkbcta,South Korea
20240031,Shohjahon,ISE,Choi Minseo,shohjahon53@inha.edu,1072719901,20041123,M,"24 CheongunRo, BupyeongGu, Incheon 129718",1,100,0,">8h}nTHk""D",Australia
20240032,Kang Seoyeon,IBT,Jung Hoseok,seoyeon59@inha.edu,1025355928,19960523,F,"33 GeumgangRo, BupyeongGu, Incheon 127379",1,0,Dance Club,3EI[jxr;>c,South Korea
20240033,Azizbek,ISE,Park Jimin,azizbek71@inha.edu,1033685751,20051004,M,"8 JungangRo, BupyeongGu, Incheon 129602",1,50,0,n~%HCP)#&n,Australia
20240034,Choi Soojin,IBT,Jung Hoseok,soojin85@inha.edu,1052731017,19951224,F,"9 MyeongdongRo, YeonsuGu, Incheon 124254",1,0,Game Programming,jKC<Uadw1|,Brazil
20240035,Kim Minho,IBT,Kang Daehyun,minho94@inha.edu,1033986450,20041009,M,"78 GeumgangRo, SeoGu, Incheon 127435",1,0,Skating,DSbE)+gFda,South Korea
20240036,Jung Donghyun,IBT,Jung Hoseok,donghyun89@inha.edu,1034128122,20010815,M,"96 CheongunRo, GyeyangGu, Incheon 123499",1,0,Debate Team,b+6JxQ=af8,Brazil
20240037,Lee Jisoo,IBT,Choi Minseo,jisoo49@inha.edu,1025555342,19950423,F,"50 JungangRo, GyeyangGu, Incheon 124673",1,0,Drama Club,:XP+Ew$;bo,South Korea
20240038,Azizbek,ISE,Kim Seokjin,azizbek54@inha.edu,1081419836,20040818,M,"78 JungangRo, YeonsuGu, Incheon 124868",1,25,Drama Club,^~$`?QL4|o,Germany
20240039,Kobayashi Riku,KLC,Jung Hoseok,riku78@inha.edu,1010562854,20000401,M,"57 GeumgangRo, NamdongGu, Incheon 124101",1,50,Debate Team,oi)MxE]o5O,Australia
20240040,Ziyoda,ISE,Park Jimin,ziyoda38@inha.edu,1065298606,20010507,F,"13 MyeongdongRo, BupyeongGu, Incheon 120918",1,0,Rock Climbing,"u^hq1XmX""<",Germany
20240041,Shohjahon,ISE,Kang Daehyun,shohjahon37@inha.edu,1036927095,19960519,M,"74 MyeongdongRo, SeoGu, Incheon 127077",1,50,Rock Climbing,$1M&rzE3,Germany
20240042,Min Win,KLC,Jung Hoseok,win81@inha.edu,1017523893,20030817,M,"84 OndangRo, NamdongGu, Incheon 126206",1,0,Game Programming,AVjk}g#C~B,Germany
20240043,Dilnoza,ISE,Jung Eunji,dilnoza43@inha.edu,1064623886,20040228,F,"15 CheongunRo, BupyeongGu, Incheon 127093",1,0,Music Society,x~hOu8HW+I,Germany
20240044,Lee Jisoo,IBT,Jung Hoseok,jisoo30@inha.edu,1025527020,19980326,F,"53 OndangRo, NamdongGu, Incheon 122065",1,0,0,>1<Ly6oXrU,South Korea
20240045,Sarvar,ISE,Kim Seokjin,sarvar87@inha.edu,1041656081,20050414,M,"61 OndangRo, NamdongGu, Incheon 129414",1,0,Dance Club,Fv[v<_jvL,Australia
20240046,Thuzar Hnin,KLC,Jung Eunji,hnin34@inha.edu,1093927431,20050828,F,"30 JungangRo, YeonsuGu, Incheon 120168",1,100,Drama Club,";`T{RpqJp,",India
20240047,Kobayashi Riku,KLC,Jung Eunji,riku66@inha.edu,1092987479,19991126,M,"60 JungangRo, NamdongGu, Incheon 129761",1,25,Kayaking,_syD%OV%v*,United States
20240048,Jung Donghyun,IBT,Choi Minseo,donghyun55@inha.edu,1090723678,20050508,M,"4 CheongunRo, NamdongGu, Incheon 120294",1,25,Drama Club,vmY&R*MMHx,United States
20240049,Choi Soojin,IBT,Lee Hana,soojin42@inha.edu,1072873071,20021225,F,"70 MyeongdongRo, NamdongGu, Incheon 127123",1,0,Kayaking,)y?Y%&a%<,Australia
20240050,Islom,ISE,Kang Daehyun,islom49@inha.edu,1026172939,20001028,M,"16 MyeongdongRo, SeoGu, Incheon 127203",1,25,Dance Club,RuAA?|3AZ,Australia
20240051,Ziyoda,ISE,Lee Hana,ziyoda36@inha.edu,1050661017,19990214,F,"39 CheongunRo, YeonsuGu, Incheon 120813",1,50,Debate Team,9~LgyHGvk(,Australia
20240052,Kang Seoyeon,IBT,Kang Daehyun,seoyeon78@inha.edu,1069807064,20020805,F,"2 OndangRo, SeoGu, Incheon 122945",1,0,Kayaking,6&utD+p4H+,South Korea
20240053,Tanaka Haruka,KLC,Park Jimin,haruka67@inha.edu,1062005009,19990823,F,"23 OndangRo, GyeyangGu, Incheon 127360",1,0,Game Programming,mcmn1`d}{1,United States
20240054,Gulnoza,ISE,Choi Minseo,gulnoza92@inha.edu,1057393909,19980805,F,"27 MyeongdongRo, SeoGu, Incheon 123384",1,0,Dance Club,"""$#4q9Im",United States
20240055,Min Win,KLC,Kang Daehyun,win38@inha.edu,1020208308,20020805,M,"25 JungangRo, BupyeongGu, Incheon 120541",1,0,Rock Climbing,#u8jB4t?Ku,United States
20240056,Jahongir,ISE,Choi Minseo,jahongir54@inha.edu,1041648251,19981018,M,"34 OndangRo, GyeyangGu, Incheon 124865",1,0,Dance Club,8cohkR~cU,Uzbekistan
20240057,Lee Jisoo,IBT,Lee Hana,jisoo87@inha.edu,1015941058,19960111,F,"45 OndangRo, YeonsuGu, Incheon 124649",1,25,0,!iYt:vHeVr,South Korea
20240058,Aung Kyaw,KLC,Lee Hana,kyaw66@inha.edu,1059976103,19951224,M,"76 GeumgangRo, SeoGu, Incheon 123479",1,50,Drama Club,IM84tTTUJ:,India
20240059,Meerim Zhumagul,KLC,Jung Hoseok,zhumagul10@inha.edu,1038553356,20050527,F,"22 OndangRo, BupyeongGu, Incheon 126896",1,50,Rock Climbing,c;\>(/=]Xz,Australia
